nuts1_name,nuts1,nuts2_name,nuts2,nuts3_name,nuts3
Thüringen,DEG,Thüringen,DEG0,"Weimar, kreisfreie Stadt",DEG05
Thüringen,DEG,Thüringen,DEG0,Eichsfeld,DEG06
Thüringen,DEG,Thüringen,DEG0,Nordhausen,DEG07
Thüringen,DEG,Thüringen,DEG0,Unstrut-Hainich-Kreis,DEG09
Thüringen,DEG,Thüringen,DEG0,Kyffhäuserkreis,DEG0A
Thüringen,DEG,Thüringen,DEG0,Schmalkalden-Meiningen,DEG0B
Thüringen,DEG,Thüringen,DEG0,Gotha,DEG0C
Thüringen,DEG,Thüringen,DEG0,Sömmerda,DEG0D
Thüringen,DEG,Thüringen,DEG0,Hildburghausen,DEG0E
Thüringen,DEG,Thüringen,DEG0,Ilm-Kreis,DEG0F
Thüringen,DEG,Thüringen,DEG0,Weimarer Land,DEG0G
Thüringen,DEG,Thüringen,DEG0,Sonneberg,DEG0H
Thüringen,DEG,Thüringen,DEG0,Saalfeld-Rudolstadt,DEG0I
Thüringen,DEG,Thüringen,DEG0,Saale-Holzland-Kreis,DEG0J
Thüringen,DEG,Thüringen,DEG0,Saale-Orla-Kreis,DEG0K
Thüringen,DEG,Thüringen,DEG0,Greiz,DEG0L
Thüringen,DEG,Thüringen,DEG0,Altenburger Land,DEG0M
Thüringen,DEG,Thüringen,DEG0,"Eisenach, kreisfreie Stadt",DEG0N
Thüringen,DEG,Thüringen,DEG0,Wartburgkreis,DEG0P
